timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
2 8 49 0.3946933082250513 0.005306691774948746
2 31 47 0.3872447600202705 0.012755239979729549
2 34 47 0.3872160799832359 0.01278392001676415
2 45 49 0.38571894423074854 0.014281055769251483
3 8 49 0.3946933082250513 0.005306691774948746
3 31 47 0.3872447600202705 0.012755239979729549
3 34 47 0.3872160799832359 0.01278392001676415
3 45 49 0.38571894423074854 0.014281055769251483
3 72 78 0.3956687276815885 0.0043312723184115165
4 8 49 0.3946933082250513 0.005306691774948746
4 29 84 0.3896079123697867 0.01039208763021332
4 31 47 0.3872447600202705 0.012755239979729549
4 34 47 0.3872160799832359 0.01278392001676415
4 45 49 0.38571894423074854 0.014281055769251483
4 45 86 0.39932143402101006 6.785659789899645E-4
4 55 88 0.39255082715692075 0.007449172843079277
4 72 78 0.3956687276815885 0.0043312723184115165
5 8 49 0.3946933082250513 0.005306691774948746
5 29 84 0.3896079123697867 0.01039208763021332
5 31 47 0.3872447600202705 0.012755239979729549
5 34 47 0.3872160799832359 0.01278392001676415
5 45 49 0.38571894423074854 0.014281055769251483
5 45 86 0.39932143402101006 6.785659789899645E-4
5 55 88 0.39255082715692075 0.007449172843079277
5 72 78 0.3956687276815885 0.0043312723184115165
6 8 49 0.3946933082250513 0.005306691774948746
6 29 84 0.3896079123697867 0.01039208763021332
6 31 47 0.3872447600202705 0.012755239979729549
6 34 47 0.3872160799832359 0.01278392001676415
6 45 49 0.38571894423074854 0.014281055769251483
6 45 86 0.39932143402101006 6.785659789899645E-4
6 55 88 0.39255082715692075 0.007449172843079277
6 72 78 0.3956687276815885 0.0043312723184115165
7 16 82 0.3987890521178044 0.0012109478821956121
8 16 82 0.3987890521178044 0.0012109478821956121
8 44 57 0.3924553230140031 0.007544676985996923
8 45 49 0.38958113000339584 0.010418869996604185
9 32 86 0.3934741569803864 0.00652584301961362
9 44 57 0.3924553230140031 0.007544676985996923
9 45 49 0.38958113000339584 0.010418869996604185
10 32 86 0.3934741569803864 0.00652584301961362
10 44 57 0.3924553230140031 0.007544676985996923
10 45 49 0.38958113000339584 0.010418869996604185
11 32 86 0.3934741569803864 0.00652584301961362
11 44 57 0.3924553230140031 0.007544676985996923
11 45 49 0.38958113000339584 0.010418869996604185
12 44 57 0.3924553230140031 0.007544676985996923
12 45 49 0.38958113000339584 0.010418869996604185
13 14 24 0.3992655936777122 7.344063222878283E-4
13 44 57 0.3924553230140031 0.007544676985996923
14 14 24 0.3992655936777122 7.344063222878283E-4
15 14 24 0.3992655936777122 7.344063222878283E-4
16 14 24 0.3992655936777122 7.344063222878283E-4
19 18 25 0.390604231397833 0.00939576860216701
20 18 25 0.390604231397833 0.00939576860216701
21 18 25 0.390604231397833 0.00939576860216701
22 18 25 0.390604231397833 0.00939576860216701
23 18 25 0.390604231397833 0.00939576860216701
25 18 42 0.3933827736219951 0.006617226378004937
26 18 42 0.3933827736219951 0.006617226378004937
27 18 42 0.3933827736219951 0.006617226378004937
28 18 42 0.3933827736219951 0.006617226378004937
29 18 42 0.3933827736219951 0.006617226378004937
432 64 79 0.39481458119173896 0.005185418808261066
709 32 58 0.39129115997885 0.008708840021150022
818 38 50 0.3985519063556073 0.001448093644392745
819 38 50 0.3985519063556073 0.001448093644392745
820 38 50 0.3985519063556073 0.001448093644392745
821 38 50 0.3985519063556073 0.001448093644392745
822 38 50 0.3985519063556073 0.001448093644392745
