timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
2 31 36 0.39542896438210023 0.004571035617899788
2 34 47 0.3885494382448721 0.01145056175512793
3 31 36 0.39542896438210023 0.004571035617899788
3 34 47 0.3885494382448721 0.01145056175512793
4 15 81 0.3925466196391788 0.007453380360821216
4 31 36 0.39542896438210023 0.004571035617899788
4 34 47 0.3885494382448721 0.01145056175512793
4 36 86 0.390331424288159 0.009668575711841043
4 55 89 0.39647352521257834 0.003526474787421685
5 15 81 0.3925466196391788 0.007453380360821216
5 31 36 0.39542896438210023 0.004571035617899788
5 34 47 0.3885494382448721 0.01145056175512793
5 36 86 0.390331424288159 0.009668575711841043
5 55 89 0.39647352521257834 0.003526474787421685
6 15 81 0.3925466196391788 0.007453380360821216
6 31 36 0.39542896438210023 0.004571035617899788
6 34 47 0.3885494382448721 0.01145056175512793
6 36 86 0.390331424288159 0.009668575711841043
6 55 89 0.39647352521257834 0.003526474787421685
7 29 41 0.3935680436225662 0.006431956377433823
7 38 39 0.3983683014047997 0.0016316985952003482
8 3 82 0.39028068890146234 0.009719311098537686
8 29 41 0.3935680436225662 0.006431956377433823
8 38 39 0.3983683014047997 0.0016316985952003482
9 29 41 0.3935680436225662 0.006431956377433823
9 38 39 0.3983683014047997 0.0016316985952003482
10 29 41 0.3935680436225662 0.006431956377433823
10 38 39 0.3983683014047997 0.0016316985952003482
11 29 41 0.3935680436225662 0.006431956377433823
11 38 39 0.3983683014047997 0.0016316985952003482
12 29 41 0.3935680436225662 0.006431956377433823
12 38 39 0.3983683014047997 0.0016316985952003482
13 18 20 0.393573070155392 0.00642692984460802
13 23 77 0.3946377823185852 0.005362217681414816
13 31 34 0.39463232634346396 0.005367673656536065
14 18 20 0.393573070155392 0.00642692984460802
14 23 77 0.3946377823185852 0.005362217681414816
14 31 34 0.39463232634346396 0.005367673656536065
15 18 20 0.393573070155392 0.00642692984460802
15 23 77 0.3946377823185852 0.005362217681414816
15 31 34 0.39463232634346396 0.005367673656536065
15 55 89 0.39102174530557676 0.00897825469442326
16 18 20 0.393573070155392 0.00642692984460802
16 23 77 0.3946377823185852 0.005362217681414816
16 31 34 0.39463232634346396 0.005367673656536065
16 55 89 0.39102174530557676 0.00897825469442326
17 18 20 0.393573070155392 0.00642692984460802
17 23 77 0.3946377823185852 0.005362217681414816
17 55 89 0.39102174530557676 0.00897825469442326
18 18 20 0.393573070155392 0.00642692984460802
18 23 77 0.3946377823185852 0.005362217681414816
25 31 87 0.39999749388342926 2.5061165707662703E-6
26 31 87 0.39999749388342926 2.5061165707662703E-6
27 31 87 0.39999749388342926 2.5061165707662703E-6
28 31 87 0.39999749388342926 2.5061165707662703E-6
29 31 87 0.39999749388342926 2.5061165707662703E-6
47 31 40 0.38897785510113947 0.011022144898860553
51 53 54 0.39668375782195 0.003316242178050044
52 53 54 0.39668375782195 0.003316242178050044
53 53 54 0.39668375782195 0.003316242178050044
54 53 54 0.39668375782195 0.003316242178050044
550 55 73 0.3920087619544215 0.007991238045578497
551 55 73 0.3920087619544215 0.007991238045578497
563 67 68 0.3967186975501646 0.0032813024498354326
564 67 68 0.3967186975501646 0.0032813024498354326
565 67 68 0.3967186975501646 0.0032813024498354326
566 67 68 0.3967186975501646 0.0032813024498354326
789 52 58 0.39663730389542423 0.003362696104575791
790 52 58 0.39663730389542423 0.003362696104575791
1129 30 49 0.390669383628338 0.009330616371662048
