timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
2 31 36 0.3997739200079515 2.2607999204854456E-4
2 34 47 0.3903983033214315 0.009601696678568528
3 31 36 0.3997739200079515 2.2607999204854456E-4
3 34 47 0.3903983033214315 0.009601696678568528
4 22 81 0.39036553949581176 0.009634460504188258
4 31 36 0.3997739200079515 2.2607999204854456E-4
4 34 47 0.3903983033214315 0.009601696678568528
4 45 87 0.3931872997611641 0.0068127002388359
4 49 87 0.3999940512236398 5.948776360231722E-6
5 22 81 0.39036553949581176 0.009634460504188258
5 31 36 0.3997739200079515 2.2607999204854456E-4
5 34 47 0.3903983033214315 0.009601696678568528
5 45 87 0.3931872997611641 0.0068127002388359
5 49 87 0.3999940512236398 5.948776360231722E-6
6 22 81 0.39036553949581176 0.009634460504188258
6 31 36 0.3997739200079515 2.2607999204854456E-4
6 34 47 0.3903983033214315 0.009601696678568528
6 45 87 0.3931872997611641 0.0068127002388359
6 49 87 0.3999940512236398 5.948776360231722E-6
7 49 87 0.3999940512236398 5.948776360231722E-6
19 35 59 0.39074597115365706 0.009254028846342965
20 35 59 0.39074597115365706 0.009254028846342965
21 35 59 0.39074597115365706 0.009254028846342965
22 35 59 0.39074597115365706 0.009254028846342965
23 35 59 0.39074597115365706 0.009254028846342965
24 35 59 0.39074597115365706 0.009254028846342965
34 57 79 0.3956596494546703 0.004340350545329719
35 57 79 0.3956596494546703 0.004340350545329719
90 56 75 0.39769795571544425 0.002302044284555771
91 56 75 0.39769795571544425 0.002302044284555771
361 33 37 0.3996107791230255 3.8922087697451646E-4
764 26 82 0.3992743776293276 7.256223706724185E-4
765 26 82 0.3992743776293276 7.256223706724185E-4
766 26 82 0.3992743776293276 7.256223706724185E-4
