timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
2 5 14 0.3880519284011209 0.011948071598879118
2 24 77 0.39908152911668854 9.184708833114841E-4
2 31 36 0.39211507749879 0.007884922501210034
2 39 41 0.3968910329494308 0.0031089670505692335
3 5 14 0.3880519284011209 0.011948071598879118
3 31 36 0.39211507749879 0.007884922501210034
3 39 41 0.3968910329494308 0.0031089670505692335
4 5 14 0.3880519284011209 0.011948071598879118
4 24 80 0.39807130365126353 0.0019286963487364917
4 31 36 0.39211507749879 0.007884922501210034
4 32 87 0.3921794438837293 0.00782055611627075
4 39 41 0.3968910329494308 0.0031089670505692335
4 45 87 0.3978989520686845 0.0021010479313155472
5 5 14 0.3880519284011209 0.011948071598879118
5 24 80 0.39807130365126353 0.0019286963487364917
5 31 36 0.39211507749879 0.007884922501210034
5 32 87 0.3921794438837293 0.00782055611627075
5 39 41 0.3968910329494308 0.0031089670505692335
5 45 87 0.3978989520686845 0.0021010479313155472
6 5 14 0.3880519284011209 0.011948071598879118
6 24 80 0.39807130365126353 0.0019286963487364917
6 31 36 0.39211507749879 0.007884922501210034
6 32 87 0.3921794438837293 0.00782055611627075
6 39 41 0.3968910329494308 0.0031089670505692335
6 45 87 0.3978989520686845 0.0021010479313155472
7 5 14 0.39454050163586557 0.005459498364134452
7 8 46 0.3982349047142596 0.0017650952857404256
7 9 19 0.3919228262989716 0.008077173701028395
7 42 46 0.3994765364389598 5.234635610402161E-4
7 52 74 0.3922960209983196 0.0077039790016804055
7 56 69 0.3915221558773108 0.008477844122689204
8 5 14 0.39454050163586557 0.005459498364134452
8 8 46 0.3982349047142596 0.0017650952857404256
8 28 33 0.3975129713535215 0.0024870286464785396
8 42 46 0.3994765364389598 5.234635610402161E-4
8 44 57 0.389856107373557 0.010143892626442996
8 52 74 0.3922960209983196 0.0077039790016804055
9 5 14 0.39454050163586557 0.005459498364134452
9 8 46 0.3982349047142596 0.0017650952857404256
9 28 33 0.3975129713535215 0.0024870286464785396
9 42 46 0.3994765364389598 5.234635610402161E-4
9 44 57 0.389856107373557 0.010143892626442996
9 52 74 0.3922960209983196 0.0077039790016804055
10 5 14 0.39454050163586557 0.005459498364134452
10 8 46 0.3982349047142596 0.0017650952857404256
10 28 33 0.3975129713535215 0.0024870286464785396
10 42 46 0.3994765364389598 5.234635610402161E-4
10 44 57 0.389856107373557 0.010143892626442996
10 52 74 0.3922960209983196 0.0077039790016804055
11 5 14 0.39454050163586557 0.005459498364134452
11 8 46 0.3982349047142596 0.0017650952857404256
11 28 33 0.3975129713535215 0.0024870286464785396
11 42 46 0.3994765364389598 5.234635610402161E-4
11 44 57 0.389856107373557 0.010143892626442996
11 52 74 0.3922960209983196 0.0077039790016804055
12 5 14 0.39454050163586557 0.005459498364134452
12 8 46 0.3982349047142596 0.0017650952857404256
12 28 33 0.3975129713535215 0.0024870286464785396
12 42 46 0.3994765364389598 5.234635610402161E-4
12 44 57 0.389856107373557 0.010143892626442996
12 52 74 0.3922960209983196 0.0077039790016804055
13 8 46 0.3931999551794213 0.006800044820578721
13 8 49 0.39199124759104337 0.008008752408956654
13 32 45 0.38939717333569873 0.01060282666430129
13 44 57 0.389856107373557 0.010143892626442996
13 52 67 0.3856207440723827 0.014379255927617296
14 8 46 0.3931999551794213 0.006800044820578721
14 32 45 0.38939717333569873 0.01060282666430129
14 47 87 0.3885281951906767 0.011471804809323305
14 52 67 0.3856207440723827 0.014379255927617296
15 8 46 0.3931999551794213 0.006800044820578721
15 32 45 0.38939717333569873 0.01060282666430129
15 52 67 0.3856207440723827 0.014379255927617296
15 57 79 0.3986459671738361 0.00135403282616392
16 8 46 0.3931999551794213 0.006800044820578721
16 32 45 0.38939717333569873 0.01060282666430129
16 52 67 0.3856207440723827 0.014379255927617296
16 57 79 0.3986459671738361 0.00135403282616392
17 8 46 0.3931999551794213 0.006800044820578721
17 32 45 0.38939717333569873 0.01060282666430129
17 52 67 0.3856207440723827 0.014379255927617296
17 57 79 0.3986459671738361 0.00135403282616392
18 8 46 0.3931999551794213 0.006800044820578721
18 52 67 0.3856207440723827 0.014379255927617296
18 57 79 0.3986459671738361 0.00135403282616392
19 8 18 0.3999624321046015 3.756789539854921E-5
20 8 18 0.3999624321046015 3.756789539854921E-5
20 45 49 0.3973777265368821 0.002622273463117941
21 8 18 0.3999624321046015 3.756789539854921E-5
21 44 57 0.3890876051126495 0.010912394887350518
21 45 49 0.3973777265368821 0.002622273463117941
22 8 18 0.3999624321046015 3.756789539854921E-5
22 44 57 0.3890876051126495 0.010912394887350518
22 45 49 0.3973777265368821 0.002622273463117941
23 8 18 0.3999624321046015 3.756789539854921E-5
23 44 57 0.3890876051126495 0.010912394887350518
23 45 49 0.3973777265368821 0.002622273463117941
24 44 57 0.3890876051126495 0.010912394887350518
25 26 65 0.3921657355940664 0.0078342644059336
25 44 57 0.3890876051126495 0.010912394887350518
26 26 65 0.3921657355940664 0.0078342644059336
27 26 65 0.3921657355940664 0.0078342644059336
28 26 65 0.3921657355940664 0.0078342644059336
29 26 65 0.3921657355940664 0.0078342644059336
30 26 65 0.3921657355940664 0.0078342644059336
30 32 45 0.3979366117892103 0.0020633882107897183
31 32 45 0.3979366117892103 0.0020633882107897183
31 55 71 0.3935505483381087 0.0064494516618913145
32 32 45 0.3979366117892103 0.0020633882107897183
32 55 71 0.3935505483381087 0.0064494516618913145
33 32 45 0.3979366117892103 0.0020633882107897183
33 55 71 0.3935505483381087 0.0064494516618913145
34 55 71 0.3935505483381087 0.0064494516618913145
157 28 37 0.3947393388196816 0.005260661180318427
158 28 37 0.3947393388196816 0.005260661180318427
159 28 37 0.3947393388196816 0.005260661180318427
160 28 37 0.3947393388196816 0.005260661180318427
434 52 60 0.3920881138217734 0.007911886178226635
479 23 33 0.39870169681996026 0.0012983031800397615
480 23 33 0.39870169681996026 0.0012983031800397615
481 23 33 0.39870169681996026 0.0012983031800397615
482 23 33 0.39870169681996026 0.0012983031800397615
550 18 66 0.3931408757703081 0.006859124229691926
657 5 15 0.3965300439718579 0.003469956028142096
810 29 79 0.397286256598552 0.002713743401448032
811 29 79 0.397286256598552 0.002713743401448032
866 5 15 0.39128428358859946 0.008715716411400565
1145 38 48 0.3960435876709993 0.003956412329000736
1146 38 48 0.3960435876709993 0.003956412329000736
1147 38 48 0.3960435876709993 0.003956412329000736
1148 38 48 0.3960435876709993 0.003956412329000736
1149 38 48 0.3960435876709993 0.003956412329000736
1150 38 48 0.3960435876709993 0.003956412329000736
