timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
2 9 14 0.3980986934205839 0.0019013065794161177
2 24 77 0.39908152911668854 9.184708833114841E-4
2 52 67 0.3881827797135599 0.011817220286440111
2 55 71 0.391561023913246 0.008438976086754035
2 57 79 0.3999462155541456 5.378444585441011E-5
3 9 14 0.3980986934205839 0.0019013065794161177
3 52 67 0.3881827797135599 0.011817220286440111
3 55 71 0.391561023913246 0.008438976086754035
4 9 14 0.3980986934205839 0.0019013065794161177
4 12 80 0.39594934896479783 0.004050651035202191
4 52 67 0.3881827797135599 0.011817220286440111
4 55 71 0.391561023913246 0.008438976086754035
4 66 89 0.3946848273041517 0.0053151726958483025
4 73 90 0.39157050936980836 0.00842949063019166
5 9 14 0.3980986934205839 0.0019013065794161177
5 12 80 0.39594934896479783 0.004050651035202191
5 52 67 0.3881827797135599 0.011817220286440111
5 55 71 0.391561023913246 0.008438976086754035
5 66 89 0.3946848273041517 0.0053151726958483025
5 73 90 0.39157050936980836 0.00842949063019166
6 9 14 0.3980986934205839 0.0019013065794161177
6 12 80 0.39594934896479783 0.004050651035202191
6 52 67 0.3881827797135599 0.011817220286440111
6 55 71 0.391561023913246 0.008438976086754035
6 66 89 0.3946848273041517 0.0053151726958483025
6 73 90 0.39157050936980836 0.00842949063019166
7 29 39 0.39789204906258596 0.0021079509374140604
8 28 86 0.3939920065568724 0.006007993443127635
8 29 39 0.39789204906258596 0.0021079509374140604
9 28 86 0.3939920065568724 0.006007993443127635
9 29 39 0.39789204906258596 0.0021079509374140604
10 28 86 0.3939920065568724 0.006007993443127635
10 29 39 0.39789204906258596 0.0021079509374140604
11 28 86 0.3939920065568724 0.006007993443127635
11 29 39 0.39789204906258596 0.0021079509374140604
12 28 86 0.3939920065568724 0.006007993443127635
13 28 86 0.3939920065568724 0.006007993443127635
18 32 34 0.3993061501503938 6.938498496062429E-4
18 36 85 0.39923375732469324 7.66242675306783E-4
18 45 49 0.3970481182124328 0.002951881787567223
19 23 77 0.3964613716323907 0.00353862836760932
19 32 34 0.3993061501503938 6.938498496062429E-4
19 36 85 0.39923375732469324 7.66242675306783E-4
19 45 49 0.3970481182124328 0.002951881787567223
20 23 77 0.3964613716323907 0.00353862836760932
20 32 34 0.3993061501503938 6.938498496062429E-4
20 36 85 0.39923375732469324 7.66242675306783E-4
21 23 77 0.3964613716323907 0.00353862836760932
21 32 34 0.3993061501503938 6.938498496062429E-4
22 23 77 0.3964613716323907 0.00353862836760932
22 32 34 0.3993061501503938 6.938498496062429E-4
23 23 77 0.3964613716323907 0.00353862836760932
24 36 85 0.39960674276890945 3.932572310905713E-4
25 36 85 0.39960674276890945 3.932572310905713E-4
26 32 47 0.39403028248967875 0.005969717510321271
26 36 85 0.39960674276890945 3.932572310905713E-4
27 32 47 0.39403028248967875 0.005969717510321271
28 32 47 0.39403028248967875 0.005969717510321271
32 32 47 0.39393042696772795 0.006069573032272069
33 32 47 0.39393042696772795 0.006069573032272069
38 32 47 0.39755954177214176 0.0024404582278582665
38 32 50 0.3927147712571509 0.007285228742849148
39 32 47 0.39755954177214176 0.0024404582278582665
39 32 50 0.3927147712571509 0.007285228742849148
47 30 86 0.39826295178547616 0.001737048214523862
48 30 86 0.39826295178547616 0.001737048214523862
49 30 86 0.39826295178547616 0.001737048214523862
50 45 47 0.39346469246748683 0.00653530753251319
50 61 89 0.3907430072623222 0.009256992737677827
51 45 47 0.39346469246748683 0.00653530753251319
51 61 89 0.3907430072623222 0.009256992737677827
52 61 89 0.3907430072623222 0.009256992737677827
53 61 89 0.3907430072623222 0.009256992737677827
121 37 42 0.39633487177725574 0.003665128222744285
122 37 42 0.39633487177725574 0.003665128222744285
123 37 42 0.39633487177725574 0.003665128222744285
124 37 42 0.39633487177725574 0.003665128222744285
125 37 42 0.39633487177725574 0.003665128222744285
459 45 83 0.39283403013415935 0.007165969865840671
460 45 83 0.39283403013415935 0.007165969865840671
461 45 83 0.39283403013415935 0.007165969865840671
556 35 85 0.3940427795790166 0.0059572204209834
557 35 85 0.3940427795790166 0.0059572204209834
595 15 84 0.395028556777223 0.004971443222777039
596 15 84 0.395028556777223 0.004971443222777039
597 15 84 0.395028556777223 0.004971443222777039
598 15 84 0.395028556777223 0.004971443222777039
599 15 84 0.395028556777223 0.004971443222777039
601 79 88 0.3959208162574303 0.004079183742569714
602 79 88 0.3959208162574303 0.004079183742569714
1249 15 57 0.39140692946892136 0.008593070531078661
1250 15 57 0.39140692946892136 0.008593070531078661
