timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
2 9 14 0.3916215344442259 0.008378465555774095
2 24 77 0.39908152911668854 9.184708833114841E-4
2 52 67 0.3881827797135599 0.011817220286440111
2 54 64 0.3916887018392536 0.008311298160746439
2 57 79 0.3999462155541456 5.378444585441011E-5
3 9 14 0.3916215344442259 0.008378465555774095
3 52 67 0.3881827797135599 0.011817220286440111
3 54 64 0.3916887018392536 0.008311298160746439
4 9 14 0.3916215344442259 0.008378465555774095
4 52 67 0.3881827797135599 0.011817220286440111
4 54 64 0.3916887018392536 0.008311298160746439
4 56 89 0.3936276077901728 0.006372392209827216
4 65 88 0.39886504089719393 0.001134959102806088
5 9 14 0.3916215344442259 0.008378465555774095
5 52 67 0.3881827797135599 0.011817220286440111
5 54 64 0.3916887018392536 0.008311298160746439
5 56 89 0.3936276077901728 0.006372392209827216
5 65 88 0.39886504089719393 0.001134959102806088
6 9 14 0.3916215344442259 0.008378465555774095
6 52 67 0.3881827797135599 0.011817220286440111
6 54 64 0.3916887018392536 0.008311298160746439
6 56 89 0.3936276077901728 0.006372392209827216
6 65 88 0.39886504089719393 0.001134959102806088
8 75 78 0.3896988630975535 0.010301136902446495
9 75 78 0.3896988630975535 0.010301136902446495
10 75 78 0.3896988630975535 0.010301136902446495
11 75 78 0.3896988630975535 0.010301136902446495
12 75 78 0.3896988630975535 0.010301136902446495
13 5 9 0.39809389130424694 0.0019061086957530837
13 16 80 0.38910741886277467 0.010892581137225354
14 5 9 0.39809389130424694 0.0019061086957530837
14 16 80 0.38910741886277467 0.010892581137225354
14 28 29 0.3980567474035776 0.0019432525964224179
15 5 9 0.39809389130424694 0.0019061086957530837
15 16 80 0.38910741886277467 0.010892581137225354
15 28 29 0.3980567474035776 0.0019432525964224179
16 5 9 0.39809389130424694 0.0019061086957530837
16 28 29 0.3980567474035776 0.0019432525964224179
17 5 9 0.39809389130424694 0.0019061086957530837
17 28 29 0.3980567474035776 0.0019432525964224179
18 28 29 0.3980567474035776 0.0019432525964224179
19 6 23 0.3954745368530986 0.004525463146901443
19 11 14 0.3961595457778012 0.003840454222198808
20 6 23 0.3954745368530986 0.004525463146901443
20 11 14 0.3961595457778012 0.003840454222198808
21 6 23 0.3954745368530986 0.004525463146901443
21 11 14 0.3961595457778012 0.003840454222198808
22 6 23 0.3954745368530986 0.004525463146901443
22 11 14 0.3961595457778012 0.003840454222198808
23 6 23 0.3954745368530986 0.004525463146901443
23 11 14 0.3961595457778012 0.003840454222198808
23 12 17 0.39546227483792773 0.0045377251620722925
24 6 23 0.3954745368530986 0.004525463146901443
24 11 14 0.3961595457778012 0.003840454222198808
24 16 19 0.3918242606826166 0.008175739317383413
25 16 19 0.3918242606826166 0.008175739317383413
30 4 10 0.3909453906917478 0.009054609308252248
39 30 33 0.39555735545080034 0.004442644549199681
40 30 33 0.39555735545080034 0.004442644549199681
41 29 41 0.39720077951858496 0.0027992204814150656
41 30 33 0.39555735545080034 0.004442644549199681
42 30 33 0.39555735545080034 0.004442644549199681
62 2 4 0.3993622981158559 6.377018841441373E-4
63 2 4 0.3993622981158559 6.377018841441373E-4
64 2 4 0.3993622981158559 6.377018841441373E-4
443 34 35 0.39478164550240374 0.005218354497596278
444 34 35 0.39478164550240374 0.005218354497596278
455 34 35 0.39615289336975007 0.0038471066302499524
3391 6 15 0.39520709368447493 0.004792906315525092
3392 6 15 0.39520709368447493 0.004792906315525092
3393 6 15 0.39520709368447493 0.004792906315525092
3394 6 15 0.39520709368447493 0.004792906315525092
3724 55 57 0.39428453492602006 0.005715465073979964
3725 55 57 0.39428453492602006 0.005715465073979964
3788 50 77 0.38973652905214984 0.010263470947850184
3789 50 77 0.38973652905214984 0.010263470947850184
3813 14 85 0.39463468810341207 0.005365311896587954
3819 36 80 0.39633672145510984 0.0036632785448901806
3819 44 80 0.3964698619021221 0.003530138097877944
3820 36 80 0.39633672145510984 0.0036632785448901806
3820 44 80 0.3964698619021221 0.003530138097877944
3821 36 80 0.39633672145510984 0.0036632785448901806
3822 36 80 0.39633672145510984 0.0036632785448901806
3889 59 67 0.3946850915489578 0.005314908451042211
3890 59 67 0.3946850915489578 0.005314908451042211
3891 59 67 0.3946850915489578 0.005314908451042211
3892 59 67 0.3946850915489578 0.005314908451042211
3893 59 67 0.3946850915489578 0.005314908451042211
3894 59 67 0.3946850915489578 0.005314908451042211
6200 7 68 0.39174473119964254 0.008255268800357485
6201 7 68 0.39174473119964254 0.008255268800357485
